file,emotion,text
/path_to_wavs/Ses02M_script03_2_M043.wav,e2,"YOU'RE NOT GOING LIKE THIS ."
/path_to_wavs/Ses02M_script03_2_M044.wav,e2,"YOU'RE NOT ."
/path_to_wavs/Ses02M_script03_2_M045.wav,e2,"SHUT UP ."
/path_to_wavs/Ses02M_script03_2_M046.wav,e2,"SHUT UP ."
/path_to_wavs/Ses02M_script03_2_M047.wav,e2,"I WOULDN'T MARRY YOU AGAIN IF YOU CAME TO ME ON YOUR BENDED KNEES YOU'RE . A EVIL MINDED LITTLE  VAMPIRE I HOPE TO GOD I NEVER  SEE YOU AGAIN AS LONG AS I LIVE ."
/path_to_wavs/Ses03F_impro01_F002.wav,e0,"WHAT'S WRONG ."
/path_to_wavs/Ses03F_impro01_M001.wav,e0,"OH UM ."
/path_to_wavs/Ses03F_impro01_M002.wav,e0,"YOU DIDN'T FILL THIS OUT RIGHT ALL . RIGHT IT SAYS THAT YOU HAVE TO  FILL OUT THE BACK SHEET OF THIS BUT YOU FILLED OUT THE YELLOW SHEET OF IT ."
/path_to_wavs/Ses03F_impro01_M003.wav,e0,"WHO ."
/path_to_wavs/Ses03F_impro01_M004.wav,e0,"SHE  SHE PROBABLY DOESN'T EVEN WORK HERE ."
/path_to_wavs/Ses03F_impro01_M005.wav,e0,"ALL RIGHT UH ."
/path_to_wavs/Ses03F_impro02_F000.wav,e0,"HOW'S IT GOING BABE ."
/path_to_wavs/Ses03F_impro02_F001.wav,e0,"YEAH ."
/path_to_wavs/Ses03F_impro02_F005.wav,e1,"OH ."
/path_to_wavs/Ses03F_impro02_F007.wav,e1,"WELL . UMM  ACTUALLY . THEY I WAS PROMOTED ."
/path_to_wavs/Ses03F_impro02_F008.wav,e3,"AND UH . YEAH  UH  THEY'RE GOING TO NEED UM  MORE NURSES . ON CALL . FOR  UH . TO GO OVERSEAS . TO HELP OUT WITH THE WAR ."
/path_to_wavs/Ses03F_impro02_F010.wav,e3,"YEAH ."
/path_to_wavs/Ses03F_impro02_F011.wav,e3,"IT'S GOING  IT'S GOING TO BE PROBABLY IN ABOUT  THREE WEEKS ."
/path_to_wavs/Ses03F_impro02_F012.wav,e3,"YEAH ."
/path_to_wavs/Ses03F_impro02_F015.wav,e3,"YEAH  AND . UH ."
/path_to_wavs/Ses03F_impro02_F018.wav,e3,"HONEY I'M GOING TO COME BACK IT'S NOT LIKE THAT ."
/path_to_wavs/Ses03F_impro02_F019.wav,e3,"BUT IT IT  IS FOR  A YEAR ."
/path_to_wavs/Ses03F_impro02_F020.wav,e3,"BABE I'M SORRY BUT  I DON'T WANT TO DO ."
/path_to_wavs/Ses03F_impro02_F021.wav,e3,"YOU KNOW AS MUCH AS  AS MUCH AS ME THAT I  I WANT TO STAY HERE WITH YOU AND AMY SO BAD BUT I CAN'T ."
/path_to_wavs/Ses03F_impro02_F023.wav,e3,"BABE I LOVE YOU ."
/path_to_wavs/Ses03F_impro02_F024.wav,e3,"BUT SHE HAS YOU I MEAN THAT'S WHAT YOU'RE THERE FOR YOU'RE MY RIGHT HAND MAN ."
/path_to_wavs/Ses03F_impro02_F025.wav,e3,"IT'S GOING TO BE OKAY ."
/path_to_wavs/Ses03F_impro02_F026.wav,e3,"NO I HAVE  TO GO ."
/path_to_wavs/Ses03F_impro02_F027.wav,e3,"WAIT YOU CAN WRITE ME AND  AS YOU KNOW SEND ME PICTURES ."
/path_to_wavs/Ses03F_impro02_F028.wav,e3,"WHAT DO YOU MEAN ."
/path_to_wavs/Ses03F_impro02_F029.wav,e3,"LOOK  I NEED YOU TO BE STRONG FOR ME  CAUSE  I CAN'T BE THE ONLY ONE THAT'S STRONG RIGHT NOW REALLY I ."
/path_to_wavs/Ses03F_impro02_F031.wav,e3,"AND IF WE SURVIVE IF . WE SURVIVE THAT THEN BABE YOU KNOW YOU KNOW WE COULD  SURVIVE ANY ."
/path_to_wavs/Ses03F_impro02_F032.wav,e3,"I WILL COME BACK ."
/path_to_wavs/Ses03F_impro02_F034.wav,e3,"WE'LL HAVE ALL THE MONEY THAT WE EVER NEEDED ."
/path_to_wavs/Ses03F_impro02_F035.wav,e3,"AND AND THEN I'LL STOP WORKING . AND I'LL STAY HOME WITH THE BABY ."
/path_to_wavs/Ses03F_impro02_F036.wav,e3,"IT'S ALL I EVER KNEW HOW TO DO I CAN'T  QUIT NOW ."
/path_to_wavs/Ses03F_impro02_F037.wav,e3,"WELL WE  WE TELL HER MOMMY'S GOING ON VA . ON A TRIP FOR . FOR A WHILE ."
/path_to_wavs/Ses03F_impro02_F038.wav,e3,"DON'T . DO THAT TO ME ."
/path_to_wavs/Ses03F_impro02_F039.wav,e3,"IT'S HARD ENOUGH ALREADY BRIAN I CAN'T ."
/path_to_wavs/Ses03F_impro02_F040.wav,e3,"I KNOW ."
/path_to_wavs/Ses03F_impro02_F041.wav,e3,"I DIDN'T EXPECT . THIS TO HAPPEN I NEVER PLANNED FOR THIS . SOME THINGS YOU JUST DON'T PLAN  FOR YOU KNOW ."
/path_to_wavs/Ses03F_impro02_F042.wav,e3,"I'M SORRY BABE ."
/path_to_wavs/Ses03F_impro02_F043.wav,e3,"I'M SO SORRY ."
/path_to_wavs/Ses03F_impro02_M000.wav,e0,"ALL RIGHT ."
/path_to_wavs/Ses03F_impro02_M001.wav,e1,"SHE'S DOING FINE SHE JUST TOOK HER FIRST STEPS TODAY ACTUALLY  I  VIDEOTAPED IT FOR YOU  SO YOU CAN  WATCH IT ."
/path_to_wavs/Ses03F_impro02_M007.wav,e2,"I CAN'T NO I  CAN'T DO THIS ALONE ."
/path_to_wavs/Ses03F_impro02_M014.wav,e3,"I HAVE TO  WORK ."
/path_to_wavs/Ses03F_impro02_M016.wav,e3,"YOU CAN'T LEAVE YOUR DAUGHTER ALONE LIKE THIS ."
/path_to_wavs/Ses03F_impro02_M017.wav,e3,"YOU CAN'T POSTPONE IT ."
/path_to_wavs/Ses03F_impro02_M018.wav,e3,"I DON'T KNOW IF I CAN HANDLE . YOU GOING ANOTHER YEAR ."
/path_to_wavs/Ses03F_impro02_M019.wav,e3,"I DON'T KNOW IF I IF I COULD TAKE IT ."
/path_to_wavs/Ses03F_impro02_M020.wav,e3,"I CAN'T BE  THAT STRONG . A . WHOLE YEAR ."
/path_to_wavs/Ses03F_impro02_M021.wav,e3,"ME OH MY GOD ."
/path_to_wavs/Ses03F_impro02_M024.wav,e3,"IT DOESN'T LOOK VERY GOOD ."
/path_to_wavs/Ses03F_impro02_M025.wav,e3,"I DON'T WANT THE MONEY I WANT YOU HERE ."
/path_to_wavs/Ses03F_impro02_M027.wav,e2,"IF YOUR LIFE IS GOING TO BE IN DANGER AND THIS FAMILY IS GOING TO BE IN DANGER WE DON'T NEED THE JOB  WE'LL FIND THE MONEY ."
/path_to_wavs/Ses03F_impro02_M028.wav,e3,"HOW ARE WE SUPPOSED TO TELL AMY  HOW'S SHE SUPPOSED TO UNDERSTAND THAT ."
/path_to_wavs/Ses03F_impro02_M029.wav,e3,"HOW IS SHE GOING TO FEEL THE . FIRST YEAR IN SCHOOL . NO MOM ."
/path_to_wavs/Ses03F_impro02_M031.wav,e3,"ALL RIGHT  THEN ."
/path_to_wavs/Ses03F_impro03_F004.wav,e1,"AT THE END OF THE PERFORMANCE YOU KNOW LIKE  WE'RE ALL CLAPPING AND STUFF AND  ALL OF A SUDDEN I LOOK OVER AND ."
/path_to_wavs/Ses03F_impro03_F005.wav,e1,"JOE'S GONE . WHERE DID HE GO YOU KNOW ."
/path_to_wavs/Ses03F_impro03_F006.wav,e1,"AND I'M LIKE OH  HE WENT TO THE THE BATHROOM BUT HE DIDN'T TELL ME I DIDN'T EVEN NOTICE HIM LEAVING AND . ALL OF A SUDDEN I SWEAR TO GOD I'M SITTING THERE  AND ."
/path_to_wavs/Ses03F_impro03_F007.wav,e1,"HE COMES UP ONSTAGE . AND THE ENTIRE CAST EVERYONE JUST LIKE ."
/path_to_wavs/Ses03F_impro03_F008.wav,e1,"GOES UP THERE AND EVERYONE'S CLAPPING AND HE'S STANDING THERE  AND . THEY PUT A SPOTLIGHT ON HIM ."
/path_to_wavs/Ses03F_impro03_F009.wav,e1,"AND I'M LIKE FREAKING OUT I'M LIKE WHAT THE  HELL'S GOING ON YOU KNOW I DON'T KNOW WHAT'S GOING ON AND SO HE'S LIKE STANDING THERE AND THEN ALL OF A SUDDEN THEY  GIVE HIM A MICROPHONE ."
/path_to_wavs/Ses03F_impro03_F011.wav,e1,"HE ASKED ME TO MARRY HIM LIKE ONSTAGE I WAS LIKE I COULDN'T  BELIEVE AND I  HAD TO WALK UP THERE AND I WAS LIKE I  THINK I TRIPPED OR SOMETHING ."
/path_to_wavs/Ses03F_impro03_F012.wav,e1,"YEAH I SAID YES BUT I  YEAH I MEAN ."
/path_to_wavs/Ses03F_impro03_F013.wav,e1,"I . DON'T KNOW IT JUST  LIKE  TOOK ME TOOK ME BY SURPRISE ."
/path_to_wavs/Ses03F_impro03_F014.wav,e1,"HE SCORED POINTS ."
/path_to_wavs/Ses03F_impro03_F015.wav,e1,"OH YEAH EVERYONE . YEAH  AND PEOPLE  FRIENDS OF OURS WERE IN THE AUDIENCE I DIDN'T KNOW ABOUT LIKE  FAMILY MEMBERS ."
/path_to_wavs/Ses03F_impro03_F016.wav,e1,"YEAH IT WAS GREAT ."
/path_to_wavs/Ses03F_impro03_F017.wav,e1,"IT WAS I . CRIED ."
/path_to_wavs/Ses03F_impro03_F018.wav,e1,"LIKE A  LOSER I CRIED ."
/path_to_wavs/Ses03F_impro03_F019.wav,e1,"BUT I DON'T KNOW I . IT'S SO WEIRD TO  THINK . I'M MARRYING  SOMEBODY CAUSE I . FEEL SO YOUNG . YOU KNOW ."
/path_to_wavs/Ses03F_impro03_F020.wav,e1,"NO . NO PLANS OR ANY AND PROBABLY ."
/path_to_wavs/Ses03F_impro03_F021.wav,e1,"LIKE I THINK I WANT TO  GET MARRIED . I WANT TO HAVE TWO WEDDINGS ONE HERE THEN . ONE IN . EUROPE ."
/path_to_wavs/Ses03F_impro03_F024.wav,e1,"YEAH I'M SO EXCITED {LG} ."
/path_to_wavs/Ses03F_impro03_M000.wav,e1,"OH  MY GOD LOOK  AT . THAT . HUH . OH HOW MANY CARATS IS THAT ."
/path_to_wavs/Ses03F_impro03_M001.wav,e1,"LIKE EIGHTEEN {LG} ."
/path_to_wavs/Ses03F_impro03_M002.wav,e1,"OH JESUS ."
/path_to_wavs/Ses03F_impro03_M005.wav,e1,"YEAH {LG} ."
/path_to_wavs/Ses03F_impro03_M006.wav,e1,"YEAH THE LOUSY  CHAPERONE {LG}  UH HUH ."
/path_to_wavs/Ses03F_impro03_M007.wav,e1,"{LG} . UH DROWSY ."
/path_to_wavs/Ses03F_impro03_M010.wav,e1,"OH MY GOD ."
/path_to_wavs/Ses03F_impro03_M015.wav,e1,"NO . YOU . DESERVE TO CRY  I MEAN . TEARS OF HAPPINESS ."
/path_to_wavs/Ses03F_impro03_M021.wav,e1,"THAT'S AWESOME {LG} MARRIAGE ."
/path_to_wavs/Ses03F_impro04_F002.wav,e3,"I JUST . I SEE ALL THESE OTHER PEOPLE GETTING COMMERCIALS AND WORK AND IT'S LIKE I'M . NOT GETTING ANYTHING ."
/path_to_wavs/Ses03F_impro04_F022.wav,e3,"IT'S NOT FUNNY I JUST DON'T KNOW WHAT I'M GOING TO DO ."
/path_to_wavs/Ses03F_impro04_F023.wav,e3,"YEAH I GUESS I COULD ."
/path_to_wavs/Ses03F_impro04_F024.wav,e3,"YEAH ."
/path_to_wavs/Ses03F_impro04_M000.wav,e0,"HEY YOU JUST GOT TO KEEP ON GOING ."
/path_to_wavs/Ses03F_impro04_M001.wav,e0,"NO DON'T THINK  LIKE  THAT ."
/path_to_wavs/Ses03F_impro04_M002.wav,e0,"RUSSEL CROWE WASN'T  FORTY UNTIL HE GOT HIS  BIG . STUFF ."
/path_to_wavs/Ses03F_impro04_M003.wav,e0,"IF . YOU REALLY WANT TO DO IT . I MEAN ."
/path_to_wavs/Ses03F_impro04_M004.wav,e0,"YOU GOT TO DO ."
/path_to_wavs/Ses03F_impro04_M005.wav,e0,"YOU COULD  YOU COULD WE JUST ."
/path_to_wavs/Ses03F_impro04_M006.wav,e0,"WE'RE JUST POOLING OUR FUNDS TOGETHER ."
/path_to_wavs/Ses03F_impro04_M007.wav,e0,"YOU DON'T OWE ME ANYTHING ."
/path_to_wavs/Ses03F_impro04_M008.wav,e0,"YOU ARE YOU'RE GOING TO CLASS YOU'RE LEARNING YOU'RE GETTING BETTER . WHEN YOU  FINALLY GET THAT ROLE YOU'RE GOING TO BE PREPARED ."
/path_to_wavs/Ses03F_impro04_M009.wav,e0,"OH MY GOD ANNA YOU'RE STILL YOUNG  DON'T EVEN THINK ABOUT  THAT ."
/path_to_wavs/Ses03F_impro04_M010.wav,e0,"YOU'RE  ONLY TWENTY FIVE . OKAY SOME PEOPLE DON'T START UNTIL THEY'RE  THIRTY  FIVE ."
/path_to_wavs/Ses03F_impro04_M011.wav,e0,"YEAH ."
/path_to_wavs/Ses03F_impro04_M012.wav,e0,"WHAT WOULD YOU DO  WHAT WOULD YOU DO IF . YOU DIDN'T . YOU CAN GO  TO LAW SCHOOL ."
/path_to_wavs/Ses03F_impro04_M013.wav,e0,"SEE SO YOU CAN'T JUST QUIT NOW ."
/path_to_wavs/Ses03F_impro04_M014.wav,e0,"HAVE YOU BEEN GOING TO AUDITIONS AND STUFF ."
/path_to_wavs/Ses03F_impro04_M015.wav,e0,"HOW'S THE JOB  STILL WAITING TABLES AT DENNY'S ."
/path_to_wavs/Ses03F_impro04_M016.wav,e0,"WELL THEY TIP WELL ."
/path_to_wavs/Ses03F_impro04_M017.wav,e0,"MAYBE YOU COULD START TEACHING I DON'T KNOW ."
/path_to_wavs/Ses03F_impro04_M018.wav,e0,"GO BACK TO SCHOOL  YOU KNOW  ANOTHER THREE MORE YEARS GET YOUR MASTER'S ."
/path_to_wavs/Ses03F_impro04_M019.wav,e0,"CLOSE TO  THIRTY . OOF . IT'S GOING TO BE TOUGH ."
/path_to_wavs/Ses03F_impro05_F002.wav,e2,"WHERE I DON'T KNOW THE LOST AND FOUND WHAT DO YOU MEAN LOST AND FOUND ."
/path_to_wavs/Ses03F_impro05_F005.wav,e2,"WAIT SIR YOU'RE YOU'RE COMPLETELY NOT  WHAT DO YOU MEAN STOLE IT HOW CAN THEY JUST STEAL IT FROM AN AIRPLANE IT WAS UP IN THE AIR ."
/path_to_wavs/Ses03F_impro05_F007.wav,e2,"WHAT . DO YOU MEAN IF IT SHOWS UP NO  I NEED IT NOW I HAVE MY KEYS I HAVE MY WALLET I HAVE MY MONEY . I HAVE . THOUSANDS AND THOUSANDS OF DOLLARS WORTH OF STUFF IN THERE ."
/path_to_wavs/Ses03F_impro05_F008.wav,e2,"NOT TO MENTION I HAVE MY WORK IN THERE ."
/path_to_wavs/Ses03F_impro05_F009.wav,e2,"AND WHAT IF WHAT IF IT IS LOST WELL WHAT ARE YOU GUYS GOING TO DO FOR ME ."
/path_to_wavs/Ses03F_impro05_F010.wav,e2,"FIFTEEN PERCENT ."
/path_to_wavs/Ses03F_impro05_F011.wav,e2,"WHAT . THERE THERE'S HUNDREDS OF THOUSANDS OF DOLLARS WORTH OF STUFF IN THERE ."
/path_to_wavs/Ses03F_impro05_F015.wav,e2,"NO THEY SAID I COULDN'T LOCK IT ."
/path_to_wavs/Ses03F_impro05_F016.wav,e2,"GIVE ME I'M GOING TO TALK TO YOUR SUPERVISOR GIVE ME YOUR SUPERVISOR I  WANT TO TALK TO YOUR SUPERVISOR RIGHT NOW ."
/path_to_wavs/Ses03F_impro05_F017.wav,e2,"WELL GET  I WANT THE C E O THEN ."
/path_to_wavs/Ses03F_impro05_M003.wav,e0,"OH NOT WE DIDN'T LOSE IT  MAYBE . THE AIRPORT LOST IT  MAYBE SOMEONE STOLE IT ."
/path_to_wavs/Ses03F_impro05_M008.wav,e0,"AND WHEN YOU SIGN YOUR  TICKET WE . COULD REPLACE ABOUT  FIFTEEN PERCENT  OF WHAT'S IN THE BAG ."
/path_to_wavs/Ses03F_impro05_M009.wav,e0,"UP TO A LIMIT OF . TWENTY FIVE DOLLARS ."
/path_to_wavs/Ses03F_impro05_M011.wav,e0,"I THINK THAT'S KIND OF STUPID THAT YOU PUT A HUNDRED  THOUSANDS OF DOLLARS IN THE BAG ."
/path_to_wavs/Ses03F_impro05_M013.wav,e0,"OKAY LET ME GET HIM . OH GUESS WHO THE SUPERVISOR IS IT'S ME ."
/path_to_wavs/Ses03F_impro05_M014.wav,e0,"WHAT DO YOU HAVE QUESTIONS ."
/path_to_wavs/Ses03F_impro06_F000.wav,e3,"OKAY ."
/path_to_wavs/Ses03F_impro06_F001.wav,e3,"YEAH  WOW ."
/path_to_wavs/Ses03F_impro06_F002.wav,e3,"MMM HMM I NEVER KNEW IT WAS GOING TO BE THIS HARD YOU KNOW ."
/path_to_wavs/Ses03F_impro06_F003.wav,e3,"IT'S WEIRD CAUSE IT'S LIKE YOU . EXPECTED IT TO HAPPEN AND EVENTUALLY ."
/path_to_wavs/Ses03F_impro06_F004.wav,e3,"HE HAD CANCER YOU KNOW ."
/path_to_wavs/Ses03F_impro06_F005.wav,e3,"THEY THOUGHT HE  GOT . WOULD GET BETTER AND . HE DID AND THEN IT JUST . THINGS TURNED BAD ."
/path_to_wavs/Ses03F_impro06_F006.wav,e3,"TURNED AROUND FOR THE WORST YOU KNOW ."
/path_to_wavs/Ses03F_impro06_F007.wav,e3,"HE WAS AMAZING ."
/path_to_wavs/Ses03F_impro06_F008.wav,e3,"I LOVED THAT BOY ."
/path_to_wavs/Ses03F_impro06_F009.wav,e3,"WE DID EVERYTHING TOGETHER YOU KNOW ."
/path_to_wavs/Ses03F_impro06_F010.wav,e3,"IT'S WEIRD I THINK I FEEL SO ALONE YOU KNOW . WHAT AM I GOING TO DO NOW  NOW THAT HE'S GONE ."
/path_to_wavs/Ses03F_impro06_F011.wav,e3,"HE'S SO YOUNG IT  SEEMS SO ."
/path_to_wavs/Ses03F_impro06_F012.wav,e3,"SO WRONG IN SO MANY WAYS ."
/path_to_wavs/Ses03F_impro06_F013.wav,e3,"HIS . POOR PARENTS  YOU KNOW IT'S  THEIR ONLY SON ."
/path_to_wavs/Ses03F_impro06_F014.wav,e3,"KIND OF A WHOLE YEAR I MEAN HE SUFFERED  WITH THIS . THIS MONSTER THIS . THING THIS DISEASE ."
/path_to_wavs/Ses03F_impro06_F015.wav,e3,"I KNOW HE WAS . HE HAD SO MUCH GOING FOR HIM ."
/path_to_wavs/Ses03F_impro06_F016.wav,e3,"SO HANDSOME SO YOUNG SO GIFTED ."
/path_to_wavs/Ses03F_impro06_F017.wav,e3,"SO TALENTED ."
/path_to_wavs/Ses03F_impro06_F018.wav,e3,"SUCH A SWEET PERSON YOU KNOW ."
/path_to_wavs/Ses03F_impro06_F019.wav,e3,"NOT VERY GOOD ."
/path_to_wavs/Ses03F_impro06_F020.wav,e3,"CAN YOU IMAGINE THOUGH YOU KNOW AS A . PARENT JUST LOSING . A KID  TWENTY TWO YEARS OLD ."
/path_to_wavs/Ses03F_impro06_F021.wav,e3,"IT'S  WEIRD  I KIND OF  FEEL LIKE . PART OF ME IS GONE NOW YOU KNOW ."
/path_to_wavs/Ses03F_impro06_F022.wav,e3,"BECAUSE  THIS OTHER HALF WAS JUST KIND OF LIKE RIPPED AWAY ."
/path_to_wavs/Ses03F_impro06_F023.wav,e3,"HE WAS LIKE  HE WAS LIKE  MY BROTHER YOU KNOW ."
/path_to_wavs/Ses03F_impro06_F024.wav,e3,"HE WAS MY BROTHER ."
/path_to_wavs/Ses03F_impro06_F025.wav,e3,"JUST SEEMS SO UNFAIR  IS THE WAY IT IS ."
/path_to_wavs/Ses03F_impro06_F026.wav,e3,"YOU KNOW HE HAD THAT REALLY PRETTY GIRLFRIEND FOR LIKE ABOUT A YEAR AND ."
/path_to_wavs/Ses03F_impro06_F027.wav,e3,"KELLY  KELLY UVENY ."
/path_to_wavs/Ses03F_impro06_F028.wav,e3,"THEY TALKED ABOUT GETTING MARRIED AND ."
/path_to_wavs/Ses03F_impro06_F029.wav,e3,"YEAH BUT THEN WHEN HE GOT CANCER AND IT GOT BAD YOU KNOW SHE JUST TOOK OFF AND ."
/path_to_wavs/Ses03F_impro06_F030.wav,e3,"SO I WAS THERE FOR HIM ."
/path_to_wavs/Ses03F_impro06_F031.wav,e3,"YEAH GOD I LOVED THAT KID ."
/path_to_wavs/Ses03F_impro06_F032.wav,e3,"YEAH ."
/path_to_wavs/Ses03F_impro06_F033.wav,e3,"JOE DO YOU THINK HE KNEW I LOVED . HIM ."
/path_to_wavs/Ses03F_impro06_F034.wav,e3,"I NEVER TOLD . HIM I LOVE YOU BUT ."
/path_to_wavs/Ses03F_impro06_F035.wav,e3,"I LOVED HIM SO MUCH ."
/path_to_wavs/Ses03F_impro06_M000.wav,e0,"HOW YOU DOING ."
/path_to_wavs/Ses03F_impro06_M001.wav,e0,"WE'RE ALL GOING TO MISS HIM ."
/path_to_wavs/Ses03F_impro06_M002.wav,e3,"I DIDN'T KNOW HIM TRICIA . BUT . UH  I HEARD THAT HE . WAS A GREAT MAN ."
/path_to_wavs/Ses03F_impro06_M003.wav,e0,"YEAH ."
/path_to_wavs/Ses03F_impro06_M004.wav,e3,"HE WAS IN CHEMO THE WHOLE  TIME RIGHT ."
/path_to_wavs/Ses03F_impro06_M005.wav,e3,"AND HE JUST GOT THAT BASEBALL SCHOLARSHIP ."
/path_to_wavs/Ses03F_impro06_M006.wav,e3,"HOW'S HIS PARENTS DOING ."
/path_to_wavs/Ses03F_impro06_M007.wav,e3,"YOU GUYS WERE PRETTY CLOSE WEREN'T YOU ."
/path_to_wavs/Ses03F_impro06_M008.wav,e3,"WHAT WAS HER NAME ."
/path_to_wavs/Ses03F_impro06_M009.wav,e3,"TRYING TO HAVE A BABY ."
/path_to_wavs/Ses03F_impro06_M010.wav,e3,"SOME PEOPLE ."
/path_to_wavs/Ses03F_impro06_M011.wav,e3,"YEAH BUT YOU WERE THERE ALL THE HOSPITAL  DAYS  BY HIS BED ."
/path_to_wavs/Ses03F_impro06_M012.wav,e3,"SO NICE  SO POSITIVE ."
/path_to_wavs/Ses03F_impro06_M013.wav,e3,"WE NEED MORE PEOPLE LIKE HIM ."
/path_to_wavs/Ses03F_impro06_M014.wav,e3,"I DON'T KNOW ."
/path_to_wavs/Ses03F_impro06_M015.wav,e3,"I DON'T KNOW IF  BENNY WAS SMART LIKE THAT BUT ."
/path_to_wavs/Ses03F_impro06_M016.wav,e3,"I'M SURE HE LOVED YOU TOO HE JUST DIDN'T KNOW IT ."
/path_to_wavs/Ses03F_impro07_F001.wav,e1,"UH SO I GOT . SOME GOOD NEWS ."
/path_to_wavs/Ses03F_impro07_F004.wav,e1,"I HAVE SOME BETTER NEWS THAN THAT ."
/path_to_wavs/Ses03F_impro07_F005.wav,e1,"YES . WHAT WOULD YOU WANT MORE THAN ANYTHING IN THIS WORLD ."
/path_to_wavs/Ses03F_impro07_F007.wav,e1,"I GOT  U S  C I GOT YEAH I GOT THE ACCEPTANCE LETTER ."
/path_to_wavs/Ses03F_impro07_F008.wav,e1,"YES ME I GOT IN THANK YOU VERY MUCH ."
/path_to_wavs/Ses03F_impro07_F009.wav,e1,"YEAH I KNOW MY MOM CALLED ME I WAS  WITH MY GIRLFRIEND IN BOSTON  AND UH SHE GOT THE LETTER AND SHE CALLED ME SHE SAID I DON'T KNOW DO YOU WANT ME TO OPEN IT AND I WAS LIKE YES OPEN IT AND SHE OPENED IT AND SHE  GOES OH . I'M . SORRY NAT ."
/path_to_wavs/Ses03F_impro07_F011.wav,e1,"AND MY MOM WAS LIKE  NATALIE NATALIE IT'S {NS} . YOU KNOW ."
/path_to_wavs/Ses03F_impro07_F012.wav,e1,"AND SO I MEAN  I GOT IN ."
/path_to_wavs/Ses03F_impro07_F013.wav,e1,"SO NOW I CAN STAY HERE AND NOW WE  CAN  PARTY I KNOW ."
/path_to_wavs/Ses03F_impro07_F014.wav,e1,"YEAH WHY NOT ."
/path_to_wavs/Ses03F_impro07_F015.wav,e0,"WE'RE NOT TWENTY ONE YET  BUT . WHATEVER ."
/path_to_wavs/Ses03F_impro07_F016.wav,e1,"{LG} I'M SO EXCITED JOE . OH MAN I  AND I GOT IN I GOT INTO THE SCHOOL OF  THEATRE SO IT'S . LIKE ."
/path_to_wavs/Ses03F_impro07_F017.wav,e1,"YEAH  IT'S REALLY COOL ."
/path_to_wavs/Ses03F_impro07_F019.wav,e1,"TOP FIVE IN THE NATION ."
/path_to_wavs/Ses03F_impro07_F020.wav,e1,"ACTING PANTS . SO WHAT ARE YOU GOING TO DO ARE YOU YOU'RE BE YOU'RE GOING TO STAY HERE RIGHT ."
/path_to_wavs/Ses03F_impro07_F021.wav,e1,"AWESOME WE'RE  BOTH . GOING TO BE IN L A ."
/path_to_wavs/Ses03F_impro07_F022.wav,e1,"I'M  SO EXCITED YEAH I THOUGHT I WAS GOING TO GO TO BOSTON BUT THEN ."
/path_to_wavs/Ses03F_impro07_F023.wav,e1,"OH MAN I'M SO EXCITED SO MUCH TO DO ."
/path_to_wavs/Ses03F_impro07_F025.wav,e1,"I'M JUST SO EXCITED TO START MY LIFE ."
/path_to_wavs/Ses03F_impro07_F026.wav,e1,"OH . AND  YOU SIT DOWN AND YOU HAVE THE SPONGE BREAD AND EAT THE DRINK THE BEER  UGH  I  LOVE THAT  STUFF . I'M . SO EXCITED ."
/path_to_wavs/Ses03F_impro07_F027.wav,e1,"ARE YOU GOING TO COME STAY IN MY DORM WITH ME SOMETIME ."
/path_to_wavs/Ses03F_impro07_F028.wav,e1,"YEAH I'LL GET LIKE ONE OF THOSE  LITTLE ."
/path_to_wavs/Ses03F_impro07_F029.wav,e1,"YEAH THOSE LITTLE . MATTRESSES I'LL PUT IT BY MY BED ."
/path_to_wavs/Ses03F_impro07_F031.wav,e0,"THAT'S GOING TO  THAT'LL BE RESERVED FOR SOMEBODY ELSE ."
/path_to_wavs/Ses03F_impro07_F032.wav,e1,"{LG} HELLO I . AM NOT ."
/path_to_wavs/Ses03F_impro07_F034.wav,e1,"{LG} NO YOU'D GET USED TO IT ."
/path_to_wavs/Ses03F_impro07_F035.wav,e1,"{LG} OH JOE I'M SO HAPPY ."
/path_to_wavs/Ses03F_impro07_M000.wav,e0,"HEY ISABELLA ."
/path_to_wavs/Ses03F_impro07_M001.wav,e0,"I'M ALL RIGHT ."
/path_to_wavs/Ses03F_impro07_M003.wav,e0,"YOU'RE NOT PREGNANT OR ANYTHING ."
/path_to_wavs/Ses03F_impro07_M004.wav,e0,"I KNOW YOU'VE BEEN TRYING TO HAVE A  BABY RIGHT ."
/path_to_wavs/Ses03F_impro07_M008.wav,e1,"WHICH ONE ."
/path_to_wavs/Ses03F_impro07_M011.wav,e1,"GOOD FOR YOU ."
/path_to_wavs/Ses03F_impro07_M012.wav,e0,"OH YEAH ."
/path_to_wavs/Ses03F_impro07_M013.wav,e1,"OH JESUS . THAT IS SO AMAZING ."
/path_to_wavs/Ses03F_impro07_M014.wav,e1,"PARTY YOU WANT TO GET DRUNK TONIGHT ."
/path_to_wavs/Ses03F_impro07_M015.wav,e1,"YEAH WE'RE GOING TO CELEBRATE ."
/path_to_wavs/Ses03F_impro07_M019.wav,e1,"WHO WHOOOOO MISS . ACTI ACTING PANTS ."
/path_to_wavs/Ses03F_impro07_M021.wav,e0,"I GOT INTO . FILM SCHOOL AT THE ART ACADEMY ."
/path_to_wavs/Ses03F_impro07_M022.wav,e1,"SO I'M GOING TO BE YEAH . I'M GOING TO MAKE  FILMS YOU'RE GOING TO BE IN THEM ."
